"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"68644","Fri","09:27:00",1.386,0.114,238.4,5.8,0,0,17
"68645","Fri","09:28:00",1.39,0.116,238.47,5.8,0,0,18
"68646","Fri","09:29:00",1.394,0.116,238.56,5.8,0,0,17
"68647","Fri","09:30:00",1.386,0.114,238.04,5.8,0,0,18
"68648","Fri","09:31:00",1.374,0.112,237.54,5.8,0,0,17
"68649","Fri","09:32:00",1.37,0.112,237.56,5.8,0,0,17
"68650","Fri","09:33:00",1.364,0.11,237.12,5.8,0,0,17
"68651","Fri","09:34:00",1.36,0.108,236.65,5.6,0,0,18
"68652","Fri","09:35:00",1.36,0.108,236.76,5.6,0,0,17
"68653","Fri","09:36:00",1.4,0.108,237.08,5.8,0,0,17
"68654","Fri","09:37:00",1.416,0.108,236.89,6,0,0,17
"68655","Fri","09:38:00",1.358,0.11,237.24,5.6,0,0,17
"68656","Fri","09:39:00",1.678,0.11,236.75,7,0,0,18
"68657","Fri","09:40:00",1.762,0.05,237.02,7.4,0,0,17
"68658","Fri","09:41:00",1.786,0,237.16,7.6,0,0,17
"68659","Fri","09:42:00",1.794,0,237.44,7.6,0,0,17
"68660","Fri","09:43:00",1.792,0,237.39,7.6,0,0,18
"68661","Fri","09:44:00",1.794,0,237.21,7.6,0,0,17
"68662","Fri","09:45:00",1.79,0,237,7.6,0,0,17
"68663","Fri","09:46:00",1.782,0,237.01,7.6,0,0,17
"68664","Fri","09:47:00",1.784,0,236.98,7.6,0,0,17
"68665","Fri","09:48:00",1.784,0,237.23,7.6,0,0,18
"68666","Fri","09:49:00",1.79,0,237.51,7.6,0,0,17
"68667","Fri","09:50:00",1.786,0,237.43,7.6,0,0,17
"68668","Fri","09:51:00",1.788,0,237.39,7.6,0,0,17
"68669","Fri","09:52:00",1.784,0,237.18,7.6,0,0,18
"68670","Fri","09:53:00",1.79,0,237.69,7.6,0,0,17
"68671","Fri","09:54:00",1.852,0.048,238.47,7.8,0,0,17
"68672","Fri","09:55:00",1.866,0.1,238.1,7.8,0,0,18
"68673","Fri","09:56:00",1.858,0.096,237.22,7.8,0,0,17
"68674","Fri","09:57:00",1.866,0.098,237.64,7.8,0,0,17
"68675","Fri","09:58:00",1.858,0.096,237.32,7.8,0,0,18
"68676","Fri","09:59:00",1.858,0.096,237.25,7.8,0,0,17
"68677","Fri","10:00:00",1.862,0.098,237.78,7.8,0,0,17
"68678","Fri","10:01:00",1.86,0.098,237.66,7.8,0,0,17
"68679","Fri","10:02:00",1.864,0.098,237.49,7.8,0,0,18
"68680","Fri","10:03:00",1.85,0.09,236.35,7.8,0,0,17
"68681","Fri","10:04:00",1.848,0.092,236.55,7.8,0,0,17
"68682","Fri","10:05:00",1.878,0.106,236.54,8,0,0,17
"68683","Fri","10:06:00",1.896,0.12,236.48,8,0,0,17
"68684","Fri","10:07:00",1.904,0.124,236.84,8,0,0,18
"68685","Fri","10:08:00",1.886,0.118,236.37,8,0,0,17
"68686","Fri","10:09:00",1.876,0.116,236,8,0,0,17
"68687","Fri","10:10:00",1.884,0.12,236.4,8,0,0,17
"68688","Fri","10:11:00",1.876,0.118,236.25,8,0,0,17
"68689","Fri","10:12:00",1.874,0.118,236.39,8,0,0,17
"68690","Fri","10:13:00",1.874,0.116,235.72,8,0,0,17
"68691","Fri","10:14:00",1.858,0.112,234.59,8,0,0,17
"68692","Fri","10:15:00",1.862,0.114,234.96,8,0,0,17
"68693","Fri","10:16:00",1.86,0.114,235.02,8,0,0,17
"68694","Fri","10:17:00",1.862,0.116,235.03,8,0,0,17
"68695","Fri","10:18:00",1.86,0.114,234.86,8,0,0,17
"68696","Fri","10:19:00",1.856,0.114,234.73,8,0,0,17
"68697","Fri","10:20:00",1.864,0.114,235.09,8,0,0,16
"68698","Fri","10:21:00",1.814,0,235.87,7.8,0,0,18
"68699","Fri","10:22:00",1.772,0,235.71,7.6,0,0,17
"68700","Fri","10:23:00",1.778,0,236.07,7.6,0,0,17
"68701","Fri","10:24:00",1.784,0,236.46,7.6,0,0,17
"68702","Fri","10:25:00",1.782,0,235.89,7.6,0,0,17
"68703","Fri","10:26:00",1.784,0,236.64,7.6,0,0,17
"68704","Fri","10:27:00",1.778,0,236.52,7.6,0,0,17
"68705","Fri","10:28:00",1.794,0,237.27,7.6,0,0,17
"68706","Fri","10:29:00",1.786,0,237.3,7.6,0,0,18
"68707","Fri","10:30:00",1.506,0.046,238.31,6.4,0,0,17
"68708","Fri","10:31:00",1.726,0,238.13,7.4,0,0,17
"68709","Fri","10:32:00",1.764,0,237.58,7.4,0,0,18
"68710","Fri","10:33:00",1.752,0,236.99,7.4,0,0,17
"68711","Fri","10:34:00",1.744,0,236.66,7.4,0,0,17
"68712","Fri","10:35:00",1.746,0,236.59,7.4,0,0,17
"68713","Fri","10:36:00",1.756,0,237.58,7.4,0,0,17
"68714","Fri","10:37:00",1.75,0,237.47,7.4,0,0,18
"68715","Fri","10:38:00",1.832,0,237.18,7.8,0,0,17
"68716","Fri","10:39:00",1.578,0,238.01,6.8,0,0,17
"68717","Fri","10:40:00",0.398,0.062,238.97,1.8,0,0,0
"68718","Fri","10:41:00",0.408,0.096,238.94,1.8,0,0,0
"68719","Fri","10:42:00",1.048,0.088,238.11,4.8,0,0,9
"68720","Fri","10:43:00",1.462,0.084,238.14,6,0,0,18
"68721","Fri","10:44:00",1.46,0.084,237.97,6,0,0,17
"68722","Fri","10:45:00",1.414,0.084,237.99,5.8,0,0,18
"68723","Fri","10:46:00",1.528,0.148,237.43,6.4,0,0,17
"68724","Fri","10:47:00",1.688,0.206,236.94,7.2,0,0,17
"68725","Fri","10:48:00",2.084,0.206,236.04,8.8,0,0,17
"68726","Fri","10:49:00",1.93,0.202,235.37,8.2,0,0,17
"68727","Fri","10:50:00",1.432,0.208,237.01,6,0,0,18
"68728","Fri","10:51:00",1.382,0.138,237.15,5.8,0,0,17
"68729","Fri","10:52:00",1.364,0.11,237.38,5.6,0,0,17
"68730","Fri","10:53:00",1.364,0.112,237.6,5.6,0,0,17
"68731","Fri","10:54:00",1.364,0.112,237.55,5.6,0,0,18
"68732","Fri","10:55:00",1.356,0.108,236.98,5.6,0,0,17
"68733","Fri","10:56:00",1.364,0.11,237.39,5.6,0,0,17
"68734","Fri","10:57:00",1.374,0.114,238.25,5.8,0,0,18
"68735","Fri","10:58:00",1.374,0.114,238.32,5.8,0,0,17
"68736","Fri","10:59:00",1.37,0.114,237.88,5.8,0,0,17
"68737","Fri","11:00:00",1.364,0.112,237.41,5.6,0,0,18
"68738","Fri","11:01:00",1.402,0.148,237.29,6,0,0,17
"68739","Fri","11:02:00",1.356,0.104,237.77,5.6,0,1,17
"68740","Fri","11:03:00",1.358,0.104,237.95,5.6,0,1,18
"68741","Fri","11:04:00",1.354,0.102,237.65,5.6,0,1,17
"68742","Fri","11:05:00",1.358,0.104,237.92,5.6,0,2,17
"68743","Fri","11:06:00",1.356,0.102,237.65,5.6,0,1,17
"68744","Fri","11:07:00",1.358,0.104,237.88,5.6,0,2,18
"68745","Fri","11:08:00",1.352,0.1,237.21,5.6,0,1,17
"68746","Fri","11:09:00",1.352,0.102,237.31,5.6,0,1,17
"68747","Fri","11:10:00",1.35,0.1,237.18,5.6,0,2,18
"68748","Fri","11:11:00",1.354,0.102,237.57,5.6,0,1,17
"68749","Fri","11:12:00",1.362,0.104,238.4,5.6,0,1,17
"68750","Fri","11:13:00",1.364,0.106,238.59,5.6,0,2,18
"68751","Fri","11:14:00",1.358,0.104,238.19,5.6,0,1,17
"68752","Fri","11:15:00",1.358,0.104,238.22,5.6,0,2,17
"68753","Fri","11:16:00",1.352,0.102,237.78,5.6,0,1,18
"68754","Fri","11:17:00",1.352,0.102,237.95,5.6,0,1,17
"68755","Fri","11:18:00",1.354,0.102,238.06,5.6,0,1,18
"68756","Fri","11:19:00",1.344,0.1,237.34,5.6,0,2,17
"68757","Fri","11:20:00",1.348,0.102,237.74,5.6,0,1,17
"68758","Fri","11:21:00",1.348,0.104,238.04,5.6,0,1,17
"68759","Fri","11:22:00",1.344,0.102,238.16,5.6,0,1,18
"68760","Fri","11:23:00",1.344,0.102,238.18,5.6,0,2,17
"68761","Fri","11:24:00",1.34,0.102,237.89,5.6,0,1,18
"68762","Fri","11:25:00",1.374,0.12,238.27,5.8,0,1,17
"68763","Fri","11:26:00",1.434,0.212,237.88,6,0,1,17
"68764","Fri","11:27:00",1.522,0.33,237.68,6.4,0,1,18
"68765","Fri","11:28:00",1.518,0.328,237.33,6.4,0,2,17
"68766","Fri","11:29:00",1.524,0.332,237.85,6.4,0,1,17
"68767","Fri","11:30:00",1.514,0.328,237.21,6.4,0,1,17
"68768","Fri","11:31:00",1.5,0.31,237.33,6.4,0,1,18
"68769","Fri","11:32:00",1.444,0.214,237.8,6,0,0,17
"68770","Fri","11:33:00",1.434,0.21,237.09,6,0,0,17
"68771","Fri","11:34:00",1.422,0.208,236.62,6,0,0,17
"68772","Fri","11:35:00",1.42,0.208,236.72,6,0,0,18
"68773","Fri","11:36:00",1.42,0.21,236.91,6,0,0,17
"68774","Fri","11:37:00",1.382,0.142,237.97,5.8,0,0,17
"68775","Fri","11:38:00",1.364,0.114,237.95,5.6,0,0,17
"68776","Fri","11:39:00",1.358,0.112,237.58,5.6,0,0,18
"68777","Fri","11:40:00",1.356,0.112,237.4,5.6,0,0,17
"68778","Fri","11:41:00",1.354,0.11,237.25,5.6,0,0,17
"68779","Fri","11:42:00",1.298,0,236.83,5.4,0,0,17
"68780","Fri","11:43:00",1.266,0,237.37,5.2,0,0,18
"68781","Fri","11:44:00",1.266,0,237.06,5.2,0,0,17
"68782","Fri","11:45:00",1.276,0,237.81,5.2,0,0,17
"68783","Fri","11:46:00",1.272,0,237.82,5.2,0,0,18
"68784","Fri","11:47:00",1.274,0,238.44,5.2,0,0,17
"68785","Fri","11:48:00",1.276,0,238.53,5.2,0,0,17
"68786","Fri","11:49:00",1.284,0,239.37,5.2,0,0,18
"68787","Fri","11:50:00",1.274,0,238.44,5.2,0,0,17
"68788","Fri","11:51:00",1.282,0,239.16,5.2,0,0,18
"68789","Fri","11:52:00",1.286,0,239.5,5.2,0,0,17
"68790","Fri","11:53:00",1.29,0,239.88,5.4,0,0,18
"68791","Fri","11:54:00",1.294,0,240.23,5.4,0,0,18
"68792","Fri","11:55:00",1.3,0,240.8,5.4,0,0,18
"68793","Fri","11:56:00",1.292,0,240.05,5.4,0,0,17
"68794","Fri","11:57:00",0.412,0,241.4,2.4,0,0,4
"68795","Fri","11:58:00",0.232,0,241.76,1,0,0,0
"68796","Fri","11:59:00",0.232,0,241.94,1,0,0,0
"68797","Fri","12:00:00",0.232,0,241.86,1,0,0,0
"68798","Fri","12:01:00",0.232,0,241.93,1,0,0,0
"68799","Fri","12:02:00",0.232,0,241.85,1,0,0,0
"68800","Fri","12:03:00",0.232,0,241.5,1,0,0,0
"68801","Fri","12:04:00",0.232,0,241.89,1,0,0,0
"68802","Fri","12:05:00",0.232,0,241.47,1,0,0,0
"68803","Fri","12:06:00",0.232,0,241.19,1,0,0,0
"68804","Fri","12:07:00",0.328,0.104,239.83,1.6,0,0,0
"68805","Fri","12:08:00",0.338,0.128,239.23,1.4,0,0,0
"68806","Fri","12:09:00",0.33,0.124,238.12,1.4,0,0,0
"68807","Fri","12:10:00",0.33,0.124,238.25,1.4,0,0,0
"68808","Fri","12:11:00",0.406,0.204,237.39,2,0,0,0
"68809","Fri","12:12:00",0.402,0.224,238.13,1.8,0,0,0
"68810","Fri","12:13:00",0.4,0.222,237.68,1.8,0,0,0
"68811","Fri","12:14:00",0.4,0.226,238.34,1.8,0,0,0
"68812","Fri","12:15:00",0.4,0.228,238.5,1.8,0,0,0
"68813","Fri","12:16:00",0.398,0.232,239.21,1.8,0,0,0
"68814","Fri","12:17:00",0.396,0.228,238.74,1.8,0,0,0
"68815","Fri","12:18:00",0.394,0.23,239.15,1.8,0,0,0
"68816","Fri","12:19:00",0.392,0.228,238.7,1.8,0,0,0
"68817","Fri","12:20:00",0.392,0.23,238.91,1.8,0,0,0
"68818","Fri","12:21:00",0.388,0.224,237.93,1.8,0,0,0
"68819","Fri","12:22:00",0.35,0.174,238.65,1.6,0,0,0
"68820","Fri","12:23:00",0.226,0,238.45,1,0,0,0
"68821","Fri","12:24:00",0.238,0,239.42,1,0,0,0
"68822","Fri","12:25:00",0.284,0,239.21,1.2,0,0,0
"68823","Fri","12:26:00",0.554,0,239.36,2.2,0,0,0
"68824","Fri","12:27:00",0.644,0,238.65,2.8,0,0,0
"68825","Fri","12:28:00",0.834,0.094,238.67,3.4,0,0,0
"68826","Fri","12:29:00",0.828,0.092,237.52,3.4,0,0,0
"68827","Fri","12:30:00",0.83,0.092,238.25,3.4,0,0,0
"68828","Fri","12:31:00",0.83,0.09,238.37,3.4,0,0,0
"68829","Fri","12:32:00",0.832,0.09,238.75,3.4,0,0,0
"68830","Fri","12:33:00",0.83,0.088,238.26,3.4,0,0,0
"68831","Fri","12:34:00",0.832,0.088,238.67,3.4,0,0,0
"68832","Fri","12:35:00",0.832,0.09,238.92,3.4,0,0,0
"68833","Fri","12:36:00",0.834,0.092,239.39,3.4,0,0,0
"68834","Fri","12:37:00",0.834,0.092,239.56,3.4,0,0,0
"68835","Fri","12:38:00",0.834,0.09,239.46,3.4,0,0,0
"68836","Fri","12:39:00",0.828,0.086,238.44,3.4,0,0,0
"68837","Fri","12:40:00",0.83,0.088,238.85,3.4,0,0,0
"68838","Fri","12:41:00",0.828,0.084,238.29,3.4,0,0,0
"68839","Fri","12:42:00",1.094,0.082,238.36,4.6,0,0,0
"68840","Fri","12:43:00",0.83,0.086,238.82,3.4,0,0,0
"68841","Fri","12:44:00",0.83,0.086,239.08,3.4,0,0,0
"68842","Fri","12:45:00",0.83,0.086,239.04,3.4,0,0,0
"68843","Fri","12:46:00",0.828,0.084,238.58,3.4,0,0,0
"68844","Fri","12:47:00",0.858,0.106,238.27,3.6,0,0,0
"68845","Fri","12:48:00",0.936,0.212,238.47,4,0,0,0
"68846","Fri","12:49:00",0.936,0.216,239.13,4,0,0,0
"68847","Fri","12:50:00",0.932,0.216,238.98,4,0,0,0
"68848","Fri","12:51:00",0.93,0.216,238.95,4,0,0,0
"68849","Fri","12:52:00",0.982,0.264,239.49,4.2,0,0,0
"68850","Fri","12:53:00",1.004,0.32,239.41,4.4,0,0,0
"68851","Fri","12:54:00",1.006,0.322,239.65,4.4,0,0,0
"68852","Fri","12:55:00",1.012,0.32,239.54,4.4,0,0,0
"68853","Fri","12:56:00",1.004,0.324,239.97,4.4,0,0,0
"68854","Fri","12:57:00",1.01,0.32,239.31,4.4,0,0,0
"68855","Fri","12:58:00",0.998,0.318,238.97,4.4,0,0,0
"68856","Fri","12:59:00",1.66,0.308,237.85,7.4,0,0,9
"68857","Fri","13:00:00",2.066,0.304,237.56,8.8,0,0,18
"68858","Fri","13:01:00",2.052,0.304,237.6,8.6,0,0,18
"68859","Fri","13:02:00",2.046,0.302,237.52,8.6,0,0,18
"68860","Fri","13:03:00",1.966,0.216,237.53,8.2,0,0,17
"68861","Fri","13:04:00",1.666,0.08,237.63,7,0,0,17
"68862","Fri","13:05:00",1.662,0.08,237.45,7,0,0,18
"68863","Fri","13:06:00",1.662,0.08,237.55,7,0,0,17
"68864","Fri","13:07:00",1.654,0.078,237.13,7,0,0,17
"68865","Fri","13:08:00",1.65,0.076,236.69,7,0,0,18
"68866","Fri","13:09:00",1.654,0.076,236.61,7,0,0,17
"68867","Fri","13:10:00",1.644,0.074,236.21,6.8,0,0,17
"68868","Fri","13:11:00",1.646,0.076,236.49,6.8,0,0,17
"68869","Fri","13:12:00",1.644,0.076,236.46,6.8,0,0,17
"68870","Fri","13:13:00",1.646,0.076,236.66,6.8,0,0,18
"68871","Fri","13:14:00",1.646,0.076,236.75,6.8,0,0,17
"68872","Fri","13:15:00",1.39,0.08,236.86,5.8,0,0,17
"68873","Fri","13:16:00",1.328,0.082,237.09,5.6,0,0,17
"68874","Fri","13:17:00",1.328,0.082,236.94,5.6,0,0,17
"68875","Fri","13:18:00",1.31,0.054,237.1,5.4,0,0,18
"68876","Fri","13:19:00",1.268,0,237.52,5.2,0,0,17
"68877","Fri","13:20:00",1.272,0,237.89,5.2,0,0,17
"68878","Fri","13:21:00",1.276,0,238.32,5.2,0,0,18
"68879","Fri","13:22:00",1.274,0,238.18,5.2,0,0,17
"68880","Fri","13:23:00",1.28,0,238.67,5.2,0,0,17
"68881","Fri","13:24:00",1.28,0,238.71,5.2,0,0,18
"68882","Fri","13:25:00",1.276,0,238.33,5.2,0,0,17
"68883","Fri","13:26:00",1.272,0,237.99,5.2,0,0,18
"68884","Fri","13:27:00",1.274,0,238.17,5.2,0,0,17
"68885","Fri","13:28:00",1.392,0.114,237.69,5.8,0,0,17
"68886","Fri","13:29:00",1.388,0.116,238.12,5.8,0,0,18
"68887","Fri","13:30:00",1.386,0.116,238.41,5.8,0,0,17
"68888","Fri","13:31:00",1.384,0.116,238.22,5.8,0,0,18
"68889","Fri","13:32:00",1.378,0.116,237.94,5.8,0,0,17
"68890","Fri","13:33:00",1.384,0.118,238.58,5.8,0,0,17
"68891","Fri","13:34:00",1.38,0.116,238.41,5.8,0,0,18
"68892","Fri","13:35:00",1.412,0.152,238.26,6,0,0,17
"68893","Fri","13:36:00",1.448,0.236,238.14,6,0,1,18
"68894","Fri","13:37:00",1.456,0.236,238.21,6.2,0,1,17
"68895","Fri","13:38:00",1.456,0.238,238.47,6.2,0,1,17
"68896","Fri","13:39:00",1.452,0.236,238.08,6.2,0,2,18
"68897","Fri","13:40:00",1.442,0.23,237.24,6,0,1,17
"68898","Fri","13:41:00",1.442,0.228,237,6,0,1,17
"68899","Fri","13:42:00",1.45,0.234,237.84,6,0,2,18
"68900","Fri","13:43:00",1.406,0.172,237.97,5.8,0,1,17
"68901","Fri","13:44:00",1.356,0.102,237.67,5.6,0,2,17
"68902","Fri","13:45:00",1.358,0.104,238.04,5.6,0,1,18
"68903","Fri","13:46:00",1.356,0.104,237.95,5.6,0,1,17
"68904","Fri","13:47:00",1.356,0.104,237.9,5.6,0,2,17
"68905","Fri","13:48:00",1.354,0.102,237.81,5.6,0,1,18
"68906","Fri","13:49:00",1.354,0.104,237.86,5.6,0,1,17
"68907","Fri","13:50:00",1.378,0.116,237.64,5.8,0,2,17
"68908","Fri","13:51:00",1.43,0.204,238.19,6,0,1,18
"68909","Fri","13:52:00",1.438,0.208,238.99,6,0,1,17
"68910","Fri","13:53:00",1.436,0.208,238.88,6,0,2,18
"68911","Fri","13:54:00",1.44,0.21,239.34,6,0,1,17
"68912","Fri","13:55:00",1.436,0.208,239.1,6,0,1,18
"68913","Fri","13:56:00",1.436,0.212,239.44,6,0,1,17
"68914","Fri","13:57:00",1.434,0.212,239.49,6,0,2,18
"68915","Fri","13:58:00",1.422,0.208,239.11,6,0,1,17
"68916","Fri","13:59:00",1.42,0.208,238.93,6,0,1,18
"68917","Fri","14:00:00",1.418,0.208,238.81,6,0,1,17
"68918","Fri","14:01:00",1.438,0.218,240.76,6,0,1,18
"68919","Fri","14:02:00",1.442,0.22,241.14,6,0,2,18
"68920","Fri","14:03:00",1.392,0.14,241.57,5.8,0,1,18
"68921","Fri","14:04:00",1.388,0.12,242.07,5.6,0,1,18
"68922","Fri","14:05:00",1.388,0.12,241.88,5.6,0,1,18
"68923","Fri","14:06:00",1.338,0,242.1,5.4,0,1,17
"68924","Fri","14:07:00",1.32,0,242.06,5.4,0,0,18
"68925","Fri","14:08:00",1.398,0.076,242.24,5.8,0,0,18
"68926","Fri","14:09:00",1.424,0.13,241.57,5.8,0,0,18
"68927","Fri","14:10:00",1.412,0.13,241.41,5.8,0,0,18
"68928","Fri","14:11:00",1.408,0.128,241.2,5.8,0,0,18
"68929","Fri","14:12:00",1.406,0.128,241.29,5.8,0,0,18
"68930","Fri","14:13:00",1.402,0.126,240.99,5.8,0,0,18
"68931","Fri","14:14:00",1.394,0.124,240.29,5.8,0,0,17
"68932","Fri","14:15:00",1.386,0.122,239.82,5.8,0,0,18
"68933","Fri","14:16:00",1.388,0.122,239.99,5.8,0,0,18
"68934","Fri","14:17:00",1.384,0.122,239.75,5.8,0,0,17
"68935","Fri","14:18:00",1.388,0.122,240.11,5.8,0,0,18
"68936","Fri","14:19:00",1.39,0.124,240.25,5.8,0,0,17
"68937","Fri","14:20:00",1.394,0.126,240.27,5.8,0,0,18
"68938","Fri","14:21:00",1.396,0.126,240.42,5.8,0,0,18
"68939","Fri","14:22:00",1.39,0.126,240.47,5.8,0,0,18
"68940","Fri","14:23:00",1.394,0.126,241.05,5.8,0,0,17
"68941","Fri","14:24:00",1.306,0,241.47,5.4,0,0,18
"68942","Fri","14:25:00",1.304,0,241.29,5.4,0,0,18
"68943","Fri","14:26:00",1.306,0,241.5,5.4,0,0,18
"68944","Fri","14:27:00",1.312,0,241.92,5.4,0,0,18
"68945","Fri","14:28:00",1.314,0,242.25,5.4,0,0,18
"68946","Fri","14:29:00",0.608,0,242.92,3.2,0,0,7
"68947","Fri","14:30:00",0.234,0,242.83,1,0,0,0
"68948","Fri","14:31:00",0.234,0,242.83,1,0,0,0
"68949","Fri","14:32:00",0.236,0,243.12,1,0,0,0
"68950","Fri","14:33:00",0.236,0,243.75,1,0,0,0
"68951","Fri","14:34:00",0.296,0.074,243.59,1.4,0,0,0
"68952","Fri","14:35:00",0.312,0.118,243.24,1.4,0,0,0
"68953","Fri","14:36:00",0.312,0.116,243,1.4,0,0,0
"68954","Fri","14:37:00",0.312,0.118,243.44,1.4,0,0,0
"68955","Fri","14:38:00",0.312,0.118,243.47,1.4,0,0,0
"68956","Fri","14:39:00",0.31,0.118,243.27,1.4,0,0,0
"68957","Fri","14:40:00",0.308,0.116,243.04,1.4,0,0,0
"68958","Fri","14:41:00",0.306,0.116,242.82,1.4,0,0,0
"68959","Fri","14:42:00",0.304,0.114,242.48,1.4,0,0,0
"68960","Fri","14:43:00",0.304,0.116,242.78,1.4,0,0,0
"68961","Fri","14:44:00",0.304,0.116,242.93,1.4,0,0,0
"68962","Fri","14:45:00",0.304,0.116,242.57,1.4,0,0,0
"68963","Fri","14:46:00",0.258,0,243,1.2,0,0,0
"68964","Fri","14:47:00",0.234,0,242.86,1,0,0,0
"68965","Fri","14:48:00",0.236,0,243.18,1,0,0,0
"68966","Fri","14:49:00",0.356,0.14,241.72,1.6,0,0,0
"68967","Fri","14:50:00",0.342,0.142,242,1.6,0,0,0
"68968","Fri","14:51:00",0.34,0.144,242.15,1.4,0,0,0
"68969","Fri","14:52:00",0.34,0.144,242.58,1.4,0,0,0
"68970","Fri","14:53:00",0.336,0.144,242.23,1.4,0,0,0
"68971","Fri","14:54:00",0.336,0.142,242.15,1.4,0,0,0
"68972","Fri","14:55:00",0.334,0.144,242.41,1.4,0,0,0
"68973","Fri","14:56:00",0.334,0.148,243.15,1.4,0,0,0
"68974","Fri","14:57:00",0.334,0.148,243.23,1.4,0,0,0
"68975","Fri","14:58:00",0.334,0.15,243.51,1.4,0,0,0
"68976","Fri","14:59:00",0.334,0.152,243.58,1.4,0,0,0
"68977","Fri","15:00:00",0.33,0.148,242.89,1.4,0,0,0
"68978","Fri","15:01:00",0.33,0.148,242.98,1.4,0,0,0
"68979","Fri","15:02:00",0.33,0.148,242.69,1.4,0,0,0
"68980","Fri","15:03:00",0.33,0.146,242.66,1.4,0,0,0
"68981","Fri","15:04:00",0.286,0.084,242.51,1.2,0,0,0
"68982","Fri","15:05:00",0.234,0,242.32,1,0,0,0
"68983","Fri","15:06:00",0.236,0,242.85,1,0,0,0
"68984","Fri","15:07:00",0.236,0,242.83,1,0,0,0
"68985","Fri","15:08:00",0.234,0,242.32,1,0,0,0
"68986","Fri","15:09:00",0.234,0,242.22,1,0,0,0
"68987","Fri","15:10:00",0.234,0,241.72,1,0,0,0
"68988","Fri","15:11:00",0.234,0,241.77,1,0,0,0
"68989","Fri","15:12:00",0.232,0,241.26,1,0,0,0
"68990","Fri","15:13:00",0.232,0,241.61,1,0,0,0
"68991","Fri","15:14:00",0.236,0,242.68,1,0,0,0
"68992","Fri","15:15:00",0.234,0,242.56,1,0,0,0
"68993","Fri","15:16:00",0.236,0,243.54,1,0,0,0
"68994","Fri","15:17:00",0.278,0.046,242.99,1.4,0,0,0
"68995","Fri","15:18:00",0.312,0.118,243.03,1.4,0,0,0
"68996","Fri","15:19:00",0.312,0.114,242.35,1.4,0,0,0
"68997","Fri","15:20:00",0.312,0.114,242.31,1.4,0,0,0
"68998","Fri","15:21:00",0.312,0.116,242.6,1.4,0,0,0
"68999","Fri","15:22:00",0.31,0.118,242.99,1.4,0,0,0
"69000","Fri","15:23:00",0.308,0.114,242.51,1.4,0,0,0
"69001","Fri","15:24:00",0.308,0.116,242.59,1.4,0,0,0
"69002","Fri","15:25:00",0.394,0.126,242.29,1.8,0,0,0
"69003","Fri","15:26:00",0.436,0.132,243.13,2,0,0,0
"69004","Fri","15:27:00",0.438,0.134,243.43,2,0,0,0
"69005","Fri","15:28:00",0.424,0.116,242.93,2,0,0,0
"69006","Fri","15:29:00",0.45,0.14,243,2,0,0,0
"69007","Fri","15:30:00",0.378,0.162,242.96,1.6,0,0,0
"69008","Fri","15:31:00",0.374,0.162,243.09,1.6,0,0,0
"69009","Fri","15:32:00",0.372,0.162,242.86,1.6,0,0,0
"69010","Fri","15:33:00",0.372,0.164,243.22,1.6,0,0,0
"69011","Fri","15:34:00",0.372,0.16,242.84,1.6,0,0,0
"69012","Fri","15:35:00",0.374,0.158,242.4,1.6,0,0,0
"69013","Fri","15:36:00",0.372,0.158,242.2,1.6,0,0,0
"69014","Fri","15:37:00",0.372,0.16,242.84,1.6,0,0,0
"69015","Fri","15:38:00",0.372,0.162,243.07,1.6,0,0,0
"69016","Fri","15:39:00",0.37,0.162,242.78,1.6,0,0,0
"69017","Fri","15:40:00",0.362,0.158,242.44,1.6,0,0,0
"69018","Fri","15:41:00",0.36,0.158,242.35,1.6,0,0,0
"69019","Fri","15:42:00",0.36,0.158,242.17,1.6,0,0,0
"69020","Fri","15:43:00",0.358,0.156,241.89,1.6,0,0,0
"69021","Fri","15:44:00",0.338,0.116,242.17,1.6,0,0,0
"69022","Fri","15:45:00",0.272,0,242.2,1.2,0,0,0
"69023","Fri","15:46:00",0.272,0,242.43,1.2,0,0,0
"69024","Fri","15:47:00",0.272,0,242.62,1.2,0,0,0
"69025","Fri","15:48:00",0.274,0,242.97,1.2,0,0,0
"69026","Fri","15:49:00",0.274,0,243.39,1.2,0,0,0
"69027","Fri","15:50:00",0.272,0,242.87,1.2,0,0,0
"69028","Fri","15:51:00",0.272,0,242.33,1.2,0,0,0
"69029","Fri","15:52:00",0.272,0,242.3,1.2,0,0,0
"69030","Fri","15:53:00",0.272,0,242.43,1.2,0,0,0
"69031","Fri","15:54:00",0.272,0,242.63,1.2,0,0,0
"69032","Fri","15:55:00",0.272,0,242.44,1.2,0,0,0
"69033","Fri","15:56:00",0.27,0,241.71,1.2,0,0,0
"69034","Fri","15:57:00",0.268,0,240.83,1.2,0,0,0
"69035","Fri","15:58:00",0.268,0,241.19,1.2,0,0,0
"69036","Fri","15:59:00",0.268,0,241.41,1.2,0,0,0
"69037","Fri","16:00:00",0.266,0,241.22,1.2,0,0,0
"69038","Fri","16:01:00",0.344,0.106,241.05,1.6,0,0,0
"69039","Fri","16:02:00",0.338,0.124,241.64,1.4,0,0,0
"69040","Fri","16:03:00",0.34,0.126,242.15,1.4,0,0,0
"69041","Fri","16:04:00",0.34,0.126,241.97,1.4,0,0,0
